ID,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,duration,distance,polyline,polyline_lat,polyline_lon
2010000001,2010-01-01 00:00:00,2010-01-01 00:34:00,1,-73.948418,40.72459,-73.92614,40.864761,27,13.5,"[(40.72456, -73.9484), (40.72543, -73.94577), (40.72551, -73.9455), (40.72561, -73.9445), (40.72578, -73.9428), (40.72599, -73.94074), (40.72624, -73.93795), (40.72531, -73.93779), (40.72508, -73.93775), (40.7246, -73.93766), (40.72424, -73.93762), (40.72397, -73.93758), (40.72379, -73.93754), (40.72382, -73.93743), (40.72392, -73.93704), (40.724, -73.93686), (40.72412, -73.93639), (40.72422, -73.9359), (40.72437, -73.93526), (40.72464, -73.93418), (40.72496, -73.9329), (40.72508, -73.93251), (40.72518, -73.93229), (40.72523, -73.93224), (40.72529, -73.93207), (40.72533, -73.93194), (40.72561, -73.93138), (40.72589, -73.93088), (40.7261, -73.93056), (40.72633, -73.93027), (40.72661, -73.92991), (40.72742, -73.92899), (40.72781, -73.92852), (40.72849, -73.92775), (40.72896, -73.92727), (40.72977, -73.92659), (40.73008, -73.92637), (40.7308, -73.92586), (40.73128, -73.92556), (40.73178, -73.92522), (40.73193, -73.92517), (40.73215, -73.92502), (40.73246, -73.92481), (40.73265, -73.92468), (40.73299, -73.9244), (40.73326, -73.92414), (40.73356, -73.92381), (40.73378, -73.92353), (40.7339, -73.92331), (40.7341, -73.92293), (40.73447, -73.92212), (40.73463, -73.92163), (40.73498, -73.92035), (40.73504, -73.92), (40.73513, -73.91935), (40.73523, -73.91852), (40.7353, -73.91755), (40.73538, -73.91648), (40.73545, -73.916), (40.7361, -73.91108), (40.7364, -73.90882), (40.73648, -73.9082), (40.73656, -73.90779), (40.73665, -73.9074), (40.73679, -73.90694), (40.73695, -73.90647), (40.73798, -73.90414), (40.73814, -73.90369), (40.73863, -73.90236), (40.73897, -73.90145), (40.73926, -73.90084), (40.73954, -73.90038), (40.73981, -73.90001), (40.74018, -73.89957), (40.74041, -73.8993), (40.74066, -73.89896), (40.7409, -73.8987), (40.7414, -73.89808), (40.74179, -73.89758), (40.7423, -73.89698), (40.74264, -73.89655), (40.74309, -73.89603), (40.74366, -73.89532), (40.74398, -73.89501), (40.74435, -73.89473), (40.74474, -73.89457), (40.74532, -73.89449), (40.74561, -73.89451), (40.74607, -73.89464), (40.74646, -73.89481), (40.74726, -73.89527), (40.74798, -73.89571), (40.74833, -73.89595), (40.74985, -73.89687), (40.75015, -73.89701), (40.75043, -73.89711), (40.75093, -73.89722), (40.75148, -73.8973), (40.75204, -73.89738), (40.75219, -73.89742), (40.75253, -73.89753), (40.75283, -73.89769), (40.75438, -73.89867), (40.75475, -73.89889), (40.75486, -73.899), (40.75529, -73.89929), (40.75545, -73.89938), (40.75602, -73.89961), (40.75622, -73.89969), (40.75681, -73.89994), (40.75753, -73.90041), (40.75807, -73.90076), (40.75858, -73.90106), (40.75869, -73.90112), (40.75906, -73.90127), (40.75979, -73.90145), (40.76119, -73.90178), (40.76207, -73.902), (40.76259, -73.90218), (40.76484, -73.90311), (40.76635, -73.90373), (40.76703, -73.90401), (40.76727, -73.90413), (40.76762, -73.90429), (40.76798, -73.90449), (40.7682, -73.90465), (40.76837, -73.90488), (40.76847, -73.9051), (40.76854, -73.90537), (40.76854, -73.90566), (40.76856, -73.90598), (40.76867, -73.90657), (40.76866, -73.90667), (40.76865, -73.90677), (40.76873, -73.90717), (40.7688, -73.90755), (40.76886, -73.90815), (40.76888, -73.90858), (40.76901, -73.90926), (40.76913, -73.9098), (40.76927, -73.91068), (40.76934, -73.91117), (40.76938, -73.91162), (40.76943, -73.91225), (40.76959, -73.91321), (40.76972, -73.91402), (40.77005, -73.91611), (40.7701, -73.91634), (40.77018, -73.91662), (40.7703, -73.91691), (40.77061, -73.91746), (40.77129, -73.91835), (40.77272, -73.92034), (40.77385, -73.92194), (40.77409, -73.92224), (40.77437, -73.92252), (40.77478, -73.9229), (40.77539, -73.92336), (40.77718, -73.92471), (40.77976, -73.92667), (40.782, -73.92838), (40.78348, -73.92949), (40.7838, -73.9297), (40.78414, -73.92985), (40.78428, -73.9299), (40.78449, -73.92995), (40.78479, -73.92999), (40.78517, -73.92998), (40.78545, -73.92994), (40.7858, -73.92984), (40.7862, -73.92965), (40.78635, -73.92956), (40.78661, -73.92939), (40.78691, -73.92912), (40.7873, -73.92877), (40.78939, -73.92696), (40.79046, -73.92598), (40.79174, -73.92487), (40.79204, -73.92461), (40.79281, -73.92393), (40.79282, -73.92386), (40.79285, -73.92379), (40.7929, -73.92372), (40.79327, -73.92334), (40.79363, -73.92295), (40.79462, -73.92181), (40.79494, -73.92143), (40.79556, -73.92077), (40.79587, -73.9204), (40.79638, -73.91984), (40.79652, -73.91971), (40.79671, -73.91961), (40.79681, -73.91957), (40.79702, -73.91956), (40.79714, -73.91958), (40.79728, -73.91965), (40.79735, -73.9197), (40.79743, -73.91977), (40.79749, -73.91987), (40.79757, -73.92002), (40.79763, -73.92018), (40.79767, -73.92057), (40.79772, -73.92106), (40.79787, -73.92167), (40.798, -73.92209), (40.79822, -73.9226), (40.7983, -73.9228), (40.79832, -73.92296), (40.79847, -73.92328), (40.79863, -73.92363), (40.79879, -73.92398), (40.79909, -73.9246), (40.79936, -73.92524), (40.79998, -73.92679), (40.80082, -73.92881), (40.80105, -73.92936), (40.80123, -73.92955), (40.80157, -73.92986), (40.80171, -73.92997), (40.80194, -73.93009), (40.80219, -73.93018), (40.80247, -73.93023), (40.80281, -73.93032), (40.80333, -73.93052), (40.80378, -73.93074), (40.80424, -73.93106), (40.80485, -73.93154), (40.80546, -73.93204), (40.80564, -73.93212), (40.80586, -73.93235), (40.8063, -73.9328), (40.80704, -73.9335), (40.80776, -73.93408), (40.80798, -73.93424), (40.80861, -73.93459), (40.80907, -73.93476), (40.80946, -73.93487), (40.8099, -73.93492), (40.81025, -73.93493), (40.81069, -73.93487), (40.81155, -73.93466), (40.81176, -73.9346), (40.8122, -73.93452), (40.81274, -73.93446), (40.81454, -73.93428), (40.8172, -73.934), (40.81745, -73.93399), (40.81811, -73.93405), (40.81871, -73.93419), (40.81901, -73.93426), (40.81936, -73.93432), (40.81974, -73.93433), (40.82108, -73.93438), (40.82157, -73.93436), (40.82206, -73.93431), (40.82225, -73.9343), (40.82267, -73.93432), (40.82348, -73.93439), (40.82399, -73.93441), (40.82505, -73.9344), (40.82562, -73.93444), (40.82648, -73.93451), (40.82851, -73.93475), (40.82932, -73.93485), (40.83112, -73.93507), (40.83238, -73.9352), (40.83315, -73.93526), (40.83347, -73.93527), (40.83419, -73.93523), (40.83468, -73.93519), (40.83496, -73.93515), (40.83549, -73.935), (40.83584, -73.93487), (40.83602, -73.93478), (40.83713, -73.93417), (40.83889, -73.93319), (40.83899, -73.93306), (40.83932, -73.93287), (40.84133, -73.93171), (40.84248, -73.93104), (40.84291, -73.93085), (40.84406, -73.93041), (40.84446, -73.93024), (40.84478, -73.93008), (40.84512, -73.92989), (40.84545, -73.92967), (40.84719, -73.92846), (40.8478, -73.9281), (40.84838, -73.92772), (40.84877, -73.92745), (40.84984, -73.92674), (40.85088, -73.92614), (40.85165, -73.92565), (40.85231, -73.9252), (40.85281, -73.92485), (40.85358, -73.92429), (40.85432, -73.92373), (40.85471, -73.92343), (40.85511, -73.92319), (40.85545, -73.92303), (40.85577, -73.92292), (40.85595, -73.92287), (40.85628, -73.92281), (40.85671, -73.92279), (40.85833, -73.92287), (40.8589, -73.92289), (40.85897, -73.92287), (40.859, -73.92296), (40.85904, -73.92306), (40.85906, -73.9231), (40.85933, -73.92329), (40.85973, -73.92355), (40.86056, -73.92408), (40.86141, -73.92463), (40.86362, -73.92605), (40.86454, -73.92664), (40.86473, -73.92612)]",[],[]
2010000002,2010-01-01 00:00:00,2010-01-01 00:33:00,1,-73.997414,40.736156,-73.997833,40.736168,4,0.4,"[(40.73626, -73.99765), (40.73668, -73.99733), (40.73677, -73.99755), (40.73691, -73.99788), (40.73782, -74.00006), (40.73788, -74.0002), (40.73785, -74.00023), (40.73724, -74.00067), (40.73689, -73.99984), (40.73611, -73.99798), (40.73604, -73.99783), (40.73607, -73.99779), (40.73613, -73.99774)]",[],[]
2010000003,2010-01-01 00:00:00,2010-01-01 00:07:00,1,-73.967171,40.764236,-73.956299,40.781261,9,1.6,"[(40.76425, -73.96716), (40.76359, -73.96556), (40.76344, -73.96521), (40.76366, -73.96505), (40.76406, -73.96477), (40.76472, -73.96427), (40.76565, -73.9636), (40.76656, -73.96293), (40.76844, -73.96157), (40.76975, -73.96059), (40.77043, -73.96011), (40.77052, -73.96006), (40.77086, -73.95981), (40.77169, -73.95918), (40.77297, -73.95827), (40.77432, -73.95727), (40.77605, -73.95601), (40.7775, -73.95494), (40.77882, -73.95399), (40.77943, -73.95538), (40.77978, -73.95626), (40.77996, -73.95667), (40.78015, -73.95711), (40.78032, -73.95697), (40.78083, -73.9566), (40.78125, -73.95628)]",[],[]
2010000004,2010-01-01 00:00:00,2010-01-01 00:33:00,1,-73.789757,40.646526,-74.136749,40.601543,38,25.9,"[(40.64655, -73.78977), (40.64612, -73.79081), (40.64597, -73.79109), (40.64589, -73.79127), (40.64561, -73.7914), (40.64537, -73.79148), (40.64522, -73.79171), (40.6451, -73.79198), (40.64504, -73.79233), (40.64494, -73.79313), (40.64492, -73.79338), (40.64482, -73.79453), (40.64475, -73.79466), (40.64472, -73.79522), (40.64469, -73.79598), (40.64477, -73.79709), (40.64504, -73.79839), (40.64539, -73.79939), (40.6458, -73.80021), (40.64641, -73.8011), (40.64802, -73.8028), (40.64973, -73.80434), (40.65144, -73.80563), (40.65285, -73.80653), (40.6533, -73.80676), (40.65459, -73.8072), (40.65588, -73.8074), (40.65632, -73.80741), (40.65723, -73.8073), (40.65799, -73.80713), (40.65897, -73.80675), (40.65984, -73.80626), (40.66054, -73.80576), (40.66106, -73.80522), (40.66143, -73.8046), (40.66175, -73.80379), (40.66214, -73.8031), (40.66242, -73.80278), (40.6628, -73.80248), (40.66347, -73.80218), (40.66414, -73.80203), (40.66459, -73.80199), (40.66508, -73.80196), (40.66578, -73.8018), (40.66617, -73.80166), (40.66648, -73.80157), (40.66672, -73.80145), (40.66675, -73.80141), (40.66701, -73.8013), (40.66738, -73.80108), (40.66748, -73.80088), (40.66748, -73.80074), (40.66742, -73.80051), (40.66731, -73.80037), (40.66714, -73.80031), (40.667, -73.80034), (40.66685, -73.80047), (40.66675, -73.80098), (40.66678, -73.80241), (40.66682, -73.80362), (40.66684, -73.80416), (40.66676, -73.80432), (40.66667, -73.80497), (40.66663, -73.80564), (40.66658, -73.80624), (40.66657, -73.80722), (40.66658, -73.80757), (40.66665, -73.80964), (40.6667, -73.81152), (40.66663, -73.81288), (40.66643, -73.81396), (40.66599, -73.81553), (40.6655, -73.81693), (40.66528, -73.81768), (40.66511, -73.81836), (40.66494, -73.81954), (40.66493, -73.82135), (40.665, -73.82294), (40.66511, -73.82497), (40.66524, -73.8271), (40.66544, -73.8299), (40.66574, -73.83224), (40.66629, -73.83422), (40.66685, -73.83631), (40.66698, -73.83717), (40.66701, -73.8381), (40.66688, -73.83921), (40.6666, -73.84027), (40.6659, -73.84222), (40.66491, -73.84457), (40.66417, -73.84624), (40.66307, -73.84855), (40.66239, -73.84984), (40.66132, -73.85168), (40.65994, -73.85361), (40.65854, -73.85535), (40.65725, -73.85699), (40.65642, -73.85812), (40.65488, -73.86039), (40.65418, -73.86153), (40.65256, -73.86434), (40.65029, -73.86859), (40.64954, -73.86996), (40.6489, -73.871), (40.64811, -73.8721), (40.64712, -73.87324), (40.64649, -73.87388), (40.64513, -73.87506), (40.6444, -73.87558), (40.64391, -73.87589), (40.64309, -73.87639), (40.6407, -73.87764), (40.63767, -73.87914), (40.63648, -73.87979), (40.63564, -73.88035), (40.63427, -73.88144), (40.63374, -73.88193), (40.63224, -73.88358), (40.63109, -73.88523), (40.62876, -73.88878), (40.62522, -73.8942), (40.62427, -73.89536), (40.62318, -73.89635), (40.62212, -73.89701), (40.62149, -73.89728), (40.62071, -73.89749), (40.62015, -73.89757), (40.61941, -73.89758), (40.61817, -73.89745), (40.61658, -73.8973), (40.61366, -73.89721), (40.61289, -73.89722), (40.61179, -73.89732), (40.61076, -73.89753), (40.60854, -73.89828), (40.6073, -73.89867), (40.6059, -73.89894), (40.60466, -73.89916), (40.60426, -73.89928), (40.60355, -73.89957), (40.60303, -73.89984), (40.60212, -73.9005), (40.6014, -73.90119), (40.60085, -73.90186), (40.60037, -73.90258), (40.59977, -73.90373), (40.59884, -73.90564), (40.59837, -73.90633), (40.59777, -73.90702), (40.59721, -73.9075), (40.59638, -73.90803), (40.59572, -73.9083), (40.59525, -73.90846), (40.59436, -73.90861), (40.59353, -73.90861), (40.5924, -73.9084), (40.59203, -73.90832), (40.5914, -73.90828), (40.59077, -73.90832), (40.59036, -73.9084), (40.58951, -73.90869), (40.58902, -73.90894), (40.58839, -73.90936), (40.58778, -73.90989), (40.58725, -73.9105), (40.58678, -73.91128), (40.58532, -73.91405), (40.58488, -73.91517), (40.58455, -73.91638), (40.58431, -73.9177), (40.58418, -73.91873), (40.58406, -73.92021), (40.58402, -73.92178), (40.58406, -73.92305), (40.58421, -73.92474), (40.58457, -73.92693), (40.58519, -73.92933), (40.58606, -73.9322), (40.58628, -73.93344), (40.58634, -73.93455), (40.58631, -73.93544), (40.5861, -73.93721), (40.58566, -73.93964), (40.58524, -73.9424), (40.58496, -73.94481), (40.58473, -73.94761), (40.58463, -73.94978), (40.58473, -73.95135), (40.58494, -73.95274), (40.58515, -73.95452), (40.58517, -73.95507), (40.58513, -73.9572), (40.58495, -73.95888), (40.58457, -73.96136), (40.5842, -73.96436), (40.58395, -73.96819), (40.58373, -73.97005), (40.5833, -73.9725), (40.583, -73.9741), (40.58278, -73.9757), (40.58269, -73.97721), (40.58278, -73.97878), (40.58305, -73.98078), (40.58328, -73.98222), (40.58396, -73.98565), (40.58419, -73.98659), (40.58461, -73.98788), (40.58524, -73.98925), (40.58573, -73.99), (40.58616, -73.99054), (40.58695, -73.99129), (40.5882, -73.99207), (40.58966, -73.99279), (40.59091, -73.99356), (40.59179, -73.99428), (40.59236, -73.9948), (40.59323, -73.9957), (40.59423, -73.99689), (40.59523, -73.99831), (40.59577, -73.99934), (40.59612, -74.00023), (40.59648, -74.00162), (40.59676, -74.00281), (40.59715, -74.00388), (40.59771, -74.00499), (40.59827, -74.00586), (40.59938, -74.00761), (40.60065, -74.00967), (40.60139, -74.01123), (40.602, -74.01281), (40.60256, -74.01469), (40.60354, -74.01835), (40.60407, -74.01999), (40.60456, -74.0215), (40.60481, -74.02255), (40.60493, -74.02367), (40.60494, -74.02451), (40.60477, -74.02692), (40.60477, -74.02788), (40.60486, -74.02867), (40.60515, -74.02978), (40.60563, -74.03086), (40.60614, -74.03172), (40.60696, -74.03262), (40.60774, -74.03334), (40.60821, -74.03363), (40.60869, -74.03366), (40.60908, -74.03355), (40.60945, -74.03336), (40.61099, -74.0322), (40.6131, -74.0306), (40.6136, -74.03013), (40.6137, -74.02984), (40.6137, -74.02947), (40.61355, -74.02914), (40.61336, -74.02897), (40.61316, -74.02891), (40.61301, -74.02893), (40.61275, -74.02909), (40.61249, -74.0294), (40.61201, -74.03002), (40.61097, -74.03151), (40.61074, -74.03195), (40.61054, -74.03264), (40.61045, -74.03295), (40.61021, -74.03361), (40.60973, -74.03514), (40.60902, -74.03736), (40.60867, -74.03845), (40.60783, -74.04108), (40.60672, -74.04449), (40.60539, -74.04873), (40.6045, -74.05159), (40.60348, -74.05466), (40.60278, -74.05679), (40.60223, -74.05861), (40.60208, -74.05953), (40.60208, -74.06032), (40.60223, -74.0616), (40.60259, -74.06334), (40.60274, -74.06412), (40.60306, -74.06562), (40.60352, -74.06724), (40.60376, -74.06809), (40.60413, -74.06909), (40.60472, -74.07057), (40.60535, -74.07219), (40.60561, -74.07308), (40.60605, -74.07504), (40.6062, -74.07618), (40.60629, -74.07745), (40.60636, -74.08122), (40.60645, -74.08228), (40.60661, -74.0834), (40.60694, -74.08475), (40.60715, -74.08543), (40.60782, -74.08698), (40.60845, -74.08852), (40.60926, -74.09047), (40.61016, -74.09274), (40.61054, -74.09414), (40.61073, -74.0955), (40.61076, -74.09698), (40.61055, -74.10295), (40.61037, -74.10766), (40.61039, -74.10905), (40.61055, -74.1104), (40.61124, -74.11336), (40.61137, -74.11458), (40.61136, -74.11564), (40.6112, -74.11691), (40.61084, -74.11827), (40.60977, -74.12187), (40.60944, -74.12321), (40.60883, -74.12636), (40.60865, -74.12786), (40.60867, -74.12804), (40.60862, -74.1288), (40.6086, -74.13048), (40.60863, -74.13081), (40.60857, -74.13202), (40.60857, -74.13214), (40.6084, -74.13212), (40.60814, -74.13209), (40.60775, -74.13204), (40.60752, -74.13197), (40.60713, -74.13192), (40.60655, -74.13188), (40.60407, -74.13162), (40.60374, -74.13158), (40.60371, -74.13193), (40.60365, -74.13256), (40.60351, -74.13445), (40.60339, -74.13669), (40.60337, -74.13681), (40.6033, -74.13713), (40.60309, -74.13688), (40.60244, -74.13609), (40.60225, -74.13654), (40.6021, -74.13671), (40.60154, -74.13677)]",[],[]
2010000005,2010-01-01 00:00:00,2010-01-01 00:28:00,2,-73.99955,40.731152,-73.977448,40.763031,21,3.2,"[(40.73114, -73.99954), (40.73048, -74.0001), (40.73044, -74.00014), (40.73068, -74.00061), (40.73087, -74.001), (40.73107, -74.00143), (40.73126, -74.00129), (40.73179, -74.0009), (40.73288, -74.00012), (40.73364, -73.99955), (40.73479, -73.99872), (40.73506, -73.99851), (40.7354, -73.99826), (40.73543, -73.99826), (40.73604, -73.99783), (40.73615, -73.99772), (40.73698, -73.99712), (40.73869, -73.99587), (40.74045, -73.99459), (40.74162, -73.99375), (40.74223, -73.99328), (40.74272, -73.99293), (40.7429, -73.9928), (40.74279, -73.99255), (40.7427, -73.99234), (40.74232, -73.99145), (40.74146, -73.98933), (40.74094, -73.98812), (40.74088, -73.98798), (40.74103, -73.98788), (40.74155, -73.9875), (40.74329, -73.98622), (40.74463, -73.98525), (40.74648, -73.98388), (40.74844, -73.98247), (40.74982, -73.98148), (40.75057, -73.98093), (40.7518, -73.98005), (40.75266, -73.97939), (40.75333, -73.97888), (40.75381, -73.97854), (40.75443, -73.97812), (40.75571, -73.97719), (40.75661, -73.9765), (40.75723, -73.97604), (40.75771, -73.97571), (40.75865, -73.97501), (40.75912, -73.97469), (40.75974, -73.97421), (40.76055, -73.97364), (40.76079, -73.9735), (40.76101, -73.97333), (40.76106, -73.97346), (40.76115, -73.97366), (40.76158, -73.97471), (40.76281, -73.97761)]",[],[]
2010000006,2010-01-01 00:00:00,2010-01-01 00:27:00,1,-73.993698,40.736946,-73.861435,40.756256,29,11.5,"[(40.73693, -73.99371), (40.73766, -73.99543), (40.73805, -73.99633), (40.73929, -73.99545), (40.74103, -73.99417), (40.74254, -73.99307), (40.7429, -73.9928), (40.74253, -73.99193), (40.74178, -73.99009), (40.74137, -73.98913), (40.74088, -73.98798), (40.7404, -73.98687), (40.73951, -73.98474), (40.73883, -73.98316), (40.74049, -73.98193), (40.74135, -73.9813), (40.74197, -73.98087), (40.7426, -73.9804), (40.74382, -73.9795), (40.74506, -73.97862), (40.74556, -73.97824), (40.7464, -73.97764), (40.74647, -73.97761), (40.74703, -73.9772), (40.74668, -73.97638), (40.74632, -73.97553), (40.74609, -73.97493), (40.74606, -73.97472), (40.74597, -73.9742), (40.74591, -73.97402), (40.74582, -73.97381), (40.74573, -73.97359), (40.74572, -73.97347), (40.74565, -73.9733), (40.74562, -73.97317), (40.74559, -73.97296), (40.74561, -73.97269), (40.74567, -73.97246), (40.74576, -73.97216), (40.74586, -73.97192), (40.74597, -73.97176), (40.74721, -73.97078), (40.74735, -73.97064), (40.74746, -73.97046), (40.74758, -73.97018), (40.7477, -73.96982), (40.74776, -73.96955), (40.74778, -73.96928), (40.74775, -73.96877), (40.74765, -73.96831), (40.74755, -73.96798), (40.74744, -73.96768), (40.74728, -73.96733), (40.74646, -73.96611), (40.74526, -73.96434), (40.74419, -73.96274), (40.74292, -73.96085), (40.74254, -73.96018), (40.74243, -73.95989), (40.74236, -73.95961), (40.74193, -73.95792), (40.74144, -73.95527), (40.74142, -73.95489), (40.74143, -73.95406), (40.74142, -73.95333), (40.74138, -73.95282), (40.74132, -73.95215), (40.74135, -73.95174), (40.74145, -73.95112), (40.74158, -73.95045), (40.7416, -73.95011), (40.74159, -73.94958), (40.74154, -73.94922), (40.74144, -73.94872), (40.74128, -73.94786), (40.74101, -73.94642), (40.7408, -73.94536), (40.74067, -73.94486), (40.74049, -73.94434), (40.74035, -73.94398), (40.73974, -73.9425), (40.7395, -73.9419), (40.73881, -73.94031), (40.7385, -73.93955), (40.73833, -73.93903), (40.73812, -73.93825), (40.73797, -73.93756), (40.73784, -73.93662), (40.73777, -73.93603), (40.73768, -73.93546), (40.73736, -73.93384), (40.73721, -73.93294), (40.73693, -73.93114), (40.73661, -73.92945), (40.73639, -73.92829), (40.73604, -73.9265), (40.73595, -73.92606), (40.73586, -73.92565), (40.73566, -73.925), (40.73552, -73.9246), (40.73532, -73.92409), (40.73509, -73.9236), (40.73488, -73.9232), (40.73472, -73.92293), (40.73449, -73.92258), (40.73403, -73.92197), (40.73305, -73.92073), (40.73241, -73.91983), (40.73214, -73.9194), (40.73194, -73.91903), (40.73182, -73.91877), (40.73152, -73.91798), (40.7313, -73.91727), (40.73055, -73.91459), (40.73022, -73.91324), (40.73009, -73.91269), (40.72984, -73.91175), (40.72966, -73.91121), (40.72948, -73.91074), (40.72931, -73.91038), (40.7291, -73.91), (40.72834, -73.90874), (40.7274, -73.90716), (40.72711, -73.9067), (40.72687, -73.90624), (40.7267, -73.90585), (40.72653, -73.90541), (40.72613, -73.90397), (40.72605, -73.90344), (40.72583, -73.90136), (40.72562, -73.89914), (40.7253, -73.89558), (40.72522, -73.8947), (40.7252, -73.89401), (40.72521, -73.89358), (40.72524, -73.89316), (40.7253, -73.89267), (40.72547, -73.89181), (40.72555, -73.89152), (40.7257, -73.89103), (40.7259, -73.89053), (40.7261, -73.89007), (40.7266, -73.88918), (40.72722, -73.88818), (40.72741, -73.88784), (40.72751, -73.88763), (40.7277, -73.88721), (40.72795, -73.88654), (40.72811, -73.88599), (40.72821, -73.88561), (40.7283, -73.88513), (40.72835, -73.8847), (40.72856, -73.88203), (40.72861, -73.88146), (40.72874, -73.88056), (40.72892, -73.87981), (40.72922, -73.87897), (40.72994, -73.87716), (40.73028, -73.87621), (40.73041, -73.87577), (40.73069, -73.87482), (40.7317, -73.87146), (40.73185, -73.87096), (40.73243, -73.86914), (40.73299, -73.86747), (40.73356, -73.86573), (40.73416, -73.86372), (40.73433, -73.86303), (40.73462, -73.86208), (40.73555, -73.85902), (40.73616, -73.85693), (40.73641, -73.85604), (40.73667, -73.85486), (40.73686, -73.85374), (40.73705, -73.85273), (40.7372, -73.85208), (40.73732, -73.85164), (40.73773, -73.85042), (40.73773, -73.85021), (40.73775, -73.85012), (40.73808, -73.84914), (40.73825, -73.8486), (40.73842, -73.84823), (40.73857, -73.84789), (40.73881, -73.84737), (40.73916, -73.84665), (40.73961, -73.84571), (40.73988, -73.84516), (40.73998, -73.84495), (40.73998, -73.84485), (40.73998, -73.84482), (40.74003, -73.84465), (40.74004, -73.84451), (40.74002, -73.84434), (40.73997, -73.84419), (40.73992, -73.84413), (40.73984, -73.84404), (40.73973, -73.84397), (40.73959, -73.84395), (40.73944, -73.84401), (40.73937, -73.84406), (40.73929, -73.84418), (40.73923, -73.84436), (40.73922, -73.8445), (40.73925, -73.84469), (40.73931, -73.84483), (40.73937, -73.84491), (40.73948, -73.845), (40.73956, -73.84504), (40.73971, -73.84509), (40.73983, -73.84516), (40.74069, -73.84535), (40.74077, -73.84538), (40.74109, -73.84547), (40.74114, -73.84553), (40.74148, -73.84563), (40.74183, -73.84573), (40.74229, -73.84589), (40.74269, -73.84605), (40.74277, -73.84606), (40.74307, -73.84621), (40.74341, -73.84637), (40.74367, -73.8465), (40.74379, -73.84657), (40.74394, -73.84674), (40.74511, -73.84733), (40.74608, -73.84787), (40.74682, -73.8483), (40.7476, -73.84879), (40.74825, -73.84926), (40.74828, -73.84933), (40.74849, -73.8495), (40.74913, -73.84998), (40.74975, -73.85043), (40.75038, -73.85082), (40.75108, -73.8512), (40.75249, -73.85193), (40.75288, -73.85212), (40.75327, -73.85229), (40.75389, -73.85248), (40.75414, -73.85253), (40.75447, -73.85256), (40.75499, -73.85254), (40.75521, -73.85251), (40.75558, -73.85243), (40.75623, -73.8523), (40.75648, -73.85227), (40.75657, -73.85225), (40.75664, -73.85232), (40.75684, -73.85235), (40.75701, -73.8524), (40.75724, -73.85251), (40.75745, -73.85267), (40.75769, -73.85288), (40.75795, -73.85322), (40.75806, -73.85343), (40.7582, -73.85373), (40.75831, -73.85408), (40.75839, -73.85454), (40.75841, -73.85499), (40.7584, -73.85507), (40.75842, -73.8552), (40.75839, -73.85543), (40.75837, -73.85562), (40.75821, -73.85556), (40.7575, -73.85519), (40.75731, -73.85518), (40.75726, -73.85523), (40.75717, -73.85578), (40.75705, -73.85645), (40.75653, -73.85883), (40.75644, -73.85968), (40.75626, -73.86144)]",[],[]
